ANNOSCOLASTICO,CODICESCUOLA,CLASSI,BAMBINIMASCHI,BAMBINIFEMMINE
202324,MEAA835043,1,7,7
202324,PRAA81302X,4,46,51
202324,UDAA851063,3,7,19
202324,KRAA813032,2,16,21
202324,NUAA83203G,3,26,18
202324,CEAA834013,3,19,15
202324,CHAA83104B,3,31,30
202324,PIAA831014,3,35,26
202324,PDAA87801B,3,29,26
202324,SIAA81203A,3,30,28
202324,PEAA829051,3,43,29
202324,AQAA81701L,6,69,53
202324,RMAA86502L,5,55,62
202324,LEAA00503N,8,88,84
202324,IMAA813058,3,35,37
202324,TOAA829043,2,15,32
202324,MEAA87605A,2,12,24
202324,ENAA09102V,2,10,18
202324,CTAA82509V,2,26,16
202324,BSAA864015,2,21,25
202324,FRAA828041,2,13,15
202324,CSAA82404P,1,9,12
202324,TOAA88503A,2,28,24
202324,AQAA842019,5,50,62
202324,CBAA82301R,5,51,43
202324,BAAA076042,5,54,48
202324,MBAA8EW012,4,34,48
202324,RGAA82803B,4,46,34
202324,PAAA09303R,6,61,63
202324,CAAA83004C,2,18,13
202324,VIAA877022,6,74,70
202324,UDAA841017,2,22,15
202324,PRAA824019,4,45,47
202324,VBAA804047,1,7,4
202324,PIAA829025,2,27,19
202324,CSAA86502V,2,18,15
202324,CRAA817011,3,21,33
202324,CAAA84804N,1,4,10
202324,PGAA04801T,2,11,10
202324,CNAA855021,2,23,18
202324,TOAA828014,3,36,26
202324,VAAA82502G,4,42,45
202324,ALAA80602B,1,7,4
202324,BSAA88402B,1,12,11
202324,FRAA835011,2,23,20
202324,ATAA80602C,3,41,39
202324,CZAA84405R,2,25,27
202324,FIAA81401G,3,36,26
202324,LIAA82901A,1,7,7
202324,AQAA83901D,3,37,27
202324,CBAA81802A,5,54,37
202324,MBAA8CQ014,9,109,80
202324,RGAA82601N,4,41,39
202324,CTAA885027,8,83,67
202324,SAAA8AC04D,2,25,16
202324,MSAA81101E,2,24,19
202324,GEAA80501N,1,11,6
202324,NAAA8CR036,3,40,20
202324,COAA82001N,1,5,9
202324,PRAA07504A,4,50,49
202324,PAAA83702A,3,23,33
202324,FOAA81501L,2,24,21
202324,TOAA8BH014,10,104,81
202324,RMAA8GH02P,8,77,76
202324,PEAA821038,2,19,18
202324,BAAA85501R,2,17,16
202324,PGAA04202X,3,41,41
202324,APAA831029,1,4,7
202324,RCAA825034,3,21,20
202324,CSAA590043,6,66,66
202324,VAAA81602R,4,41,51
202324,NAAA8FX029,3,29,16
202324,TOAA8AA02Q,3,30,35
202324,NOAA82103X,3,30,23
202324,FIAA875035,2,19,16
202324,AQAA836023,2,10,15
202324,RMAA82902D,3,29,15
202324,TSAA804027,1,6,6
202324,RGAA82002Q,3,28,44
202324,FRAA86101D,3,21,32
202324,VIAA863013,2,21,24
202324,RMAA8BR022,7,68,68
202324,TOAA80802X,3,33,31
202324,AGAA83106N,2,18,11
202324,MEAA84706B,1,7,3
202324,FOAA82401B,4,34,52
202324,SSAA803019,4,42,36
202324,RNAA01501D,4,59,48
202324,PGAA84802T,2,14,19
202324,CSAA85801P,1,12,5
202324,TOAA8AM016,3,28,20
202324,CRAA82203E,4,51,47
202324,PSAA828014,2,20,17
202324,PVAA82401E,5,70,61
202324,VVAA83505L,1,10,8
202324,TEAA83105G,1,13,9
202324,NAAA8D302R,1,10,16
202324,BNAA862038,2,22,14
202324,VTAA80303C,1,12,15
202324,SOAA80605A,2,22,18
202324,AGAA85805L,3,20,17
202324,PGAA84902N,4,45,34
202324,LIAA82102R,6,58,61
202324,CZAA83004T,1,8,8
202324,SVAA81202V,3,33,38
202324,GOAA80401A,3,39,33
202324,MBAA8AJ016,8,80,79
202324,PAAA033013,3,34,25
202324,TPAA83304L,1,7,4
202324,FRAA85901D,6,71,79
202324,RMAA8A7027,3,29,31
202324,VVAA82210R,2,15,11
202324,FGAA80702R,2,12,13
202324,LTAA813061,5,56,52
202324,PZAA87407X,3,27,29
202324,TVAA82302A,3,32,23
202324,CZAA864085,2,23,14
202324,BAAA84204T,3,24,15
202324,SAAA8AX04R,3,31,32
202324,BOAA875022,5,52,54
202324,TEAA826043,3,38,31
202324,VCAA80603C,2,29,25
202324,CEAA86606Q,1,8,8
202324,RCAA816028,2,20,13
202324,CEAA8AD02V,6,53,40
202324,MIAA8FG01P,4,47,44
202324,TEAA82404B,2,14,12
202324,SOAA81602T,1,8,11
202324,RIAA82402Q,3,40,28
202324,AGAA85701L,4,32,24
202324,CEAA04502G,6,48,60
202324,ORAA82001P,4,31,44
202324,FRAA82802V,2,24,15
202324,LTAA85203C,3,22,28
202324,NOAA81903X,2,20,13
202324,MIAA886014,4,43,37
202324,UDAA827011,2,15,26
202324,RMAA840017,5,45,37
202324,PAAA88605P,3,32,30
202324,GOAA81202A,2,14,20
202324,VEAA846023,3,36,38
202324,BAAA808028,3,29,23
202324,NAAA8F402T,10,78,67
202324,TEAA82406D,1,14,5
202324,LTAA81301Q,2,30,19
202324,PZAA88803N,2,11,11
202324,CZAA86004N,2,19,16
202324,TRAA81203Q,1,10,12
202324,BAAA840024,11,124,103
202324,MOAA808025,6,61,62
202324,CHAA81403L,4,32,34
202324,RCAA81301Q,5,41,41
202324,RIAA81004X,1,9,8
202324,CBAA84602E,2,10,13
202324,MCAA83102C,3,21,26
202324,PAAA862045,7,65,60
202324,PSAA80402L,1,6,15
202324,MCAA809027,3,33,25
202324,BAAA874038,3,26,42
202324,MSAA81005V,2,12,14
202324,MNAA813042,2,18,25
202324,SSAA84301Q,3,29,25
202324,RGAA01402D,3,27,29
202324,BLAA828014,1,6,6
202324,CLAA81502X,3,26,38
202324,CZAA869022,1,8,7
202324,FIAA838014,1,18,6
202324,AVAA005039,4,37,32
202324,PZAA828021,3,35,25
202324,TRAA82003P,1,13,9
202324,BAAA83402R,3,30,30
202324,MCAA82104X,3,38,29
202324,APAA825044,2,24,22
202324,RCAA810018,2,15,11
202324,POAA808018,6,62,60
202324,CEAA8A603G,2,15,7
202324,VTAA83203C,4,52,32
202324,CBAA855029,3,20,23
202324,ALAA81701R,2,19,17
202324,MCAA82806R,1,13,15
202324,PIAA810013,8,82,92
202324,NOAA812035,2,19,15
202324,PAAA88102C,1,2,5
202324,AVAA85401B,4,37,32
202324,TAAA82401T,1,9,4
202324,MEAA8AD02X,2,14,20
202324,BAAA883044,3,26,17
202324,LTAA809014,5,49,53
202324,TEAA84302P,3,14,23
202324,NAAA18706L,1,16,3
202324,MEAA88104R,1,9,2
202324,FGAA00803P,8,69,56
202324,PEAA805029,1,8,9
202324,LTAA838014,5,42,50
202324,TVAA883033,3,42,25
202324,PSAA81702P,2,22,16
202324,RCAA87104V,3,21,26
202324,MOAA06005A,5,58,52
202324,CHAA81803X,1,12,12
202324,RCAA80708Q,2,7,10
202324,NAAA33503E,3,34,31
202324,CEAA8A401T,2,19,14
202324,ALAA823025,2,17,16
202324,SAAA8BX04B,2,16,18
202324,CLAA82902T,4,20,29
202324,NOAA809039,2,19,24
202324,PTAA816033,1,2,2
202324,AVAA85201Q,2,17,18
202324,TAAA81203N,3,38,32
202324,RGAA80604G,4,42,47
202324,UDAA85701R,3,34,20
202324,MNAA805043,1,4,5
202324,SAAA89706Q,1,13,7
202324,ISAA83401A,9,79,67
202324,POAA820042,3,25,27
202324,VRAA893017,3,17,37
202324,FEAA82501P,1,10,16
202324,LTAA847031,2,21,20
202324,CSAA849054,2,13,17
202324,TVAA87802E,7,68,61
202324,MIAA8DD012,3,22,33
202324,SVAA803068,1,9,9
202324,CTAA86002V,1,8,13
202324,REAA81601C,1,2,3
202324,CAAA83003B,2,16,12
202324,VIAA877011,6,64,64
202324,VEAA81901N,4,57,43
202324,MIAA8EL03V,5,48,35
202324,CEAA8A102B,6,66,47
202324,UDAA84007N,3,6,4
202324,BIAA80004D,2,17,11
202324,SAAA075082,5,39,50
202324,VTAA82202R,1,10,5
202324,BSAA84501Q,4,40,40
202324,ORAA819112,2,24,21
202324,FRAA81705G,1,17,4
202324,SAAA8BR043,4,32,40
202324,VRAA83203T,1,5,3
202324,ARAA83203B,4,52,45
202324,CSAA8A003Q,3,35,44
202324,MIAA88402D,5,49,46
202324,VRAA88301L,3,41,32
202324,FIAA82301A,2,23,21
202324,UDAA818016,2,24,26
202324,RMAA81401P,5,59,58
202324,AVAA848069,1,16,10
202324,PAAA8AJ026,3,31,34
202324,TAAA80501C,5,52,53
202324,UDAA854019,3,22,27
202324,TPAA81806L,2,31,13
202324,FRAA847017,4,36,40
202324,SSAA83202A,2,13,12
202324,BLAA81903B,2,26,19
202324,CTAA08308V,4,46,30
202324,AQAA84704G,2,26,16
202324,TOAA8BR043,2,20,16
202324,SVAA802028,1,7,7
202324,PZAA81702E,2,18,15
202324,LIAA80802A,1,14,5
202324,AVAA880054,1,20,31
202324,MIAA873034,2,14,17
202324,PGAA017027,4,53,41
202324,VIAA87301N,2,27,15
202324,BNAA84403P,2,16,17
202324,RCAA841054,3,26,30
202324,MTAA822036,3,22,26
202324,UDAA848012,3,21,35
202324,VCAA80501E,5,66,47
202324,ARAA841036,1,7,9
202324,FIAA83102A,4,53,40
202324,LEAA857039,3,28,22
202324,MEAA89602C,2,18,18
202324,RCAA85003R,5,50,64
202324,RMAA8AT031,6,54,53
202324,CHAA03607P,1,11,11
202324,AGAA80802C,3,44,24
202324,TOAA82602D,2,16,14
202324,BLAA82704B,2,17,21
202324,FOAA804027,4,46,43
202324,CNAA82305L,1,11,7
202324,RMAA8G101V,4,30,37
202324,PGAA82702R,3,11,24
202324,PDAA89301D,1,17,7
202324,TOAA8CA021,6,72,84
202324,AQAA82501G,2,14,12
202324,MIAA8CJ02G,7,63,72
202324,LEAA8AQ04Q,4,46,28
202324,MIAA86001X,7,78,66
202324,CBAA80905P,2,12,14
202324,CTAA850017,3,17,27
202324,PAAA042063,4,43,45
202324,LEAA80403R,4,39,43
202324,MNAA83604P,2,23,18
202324,BOAA868041,3,21,23
202324,VEAA825022,1,14,15
202324,ROAA823014,2,17,17
202324,ANAA83202E,3,39,16
202324,VTAA817018,4,37,41
202324,SAAA8BM095,1,9,16
202324,RMAA80101L,5,33,35
202324,TOAA85005D,3,33,33
202324,LEAA87501R,5,49,52
202324,GEAA85004P,5,52,71
202324,TPAA815065,5,36,43
202324,RCAA861026,2,33,33
202324,BAAA824026,3,33,37
202324,PRAA838017,6,69,64
202324,RMAA87901D,5,62,41
202324,NUAA869025,2,18,23
202324,RMAA8F705B,1,6,9
202324,SIAA81401X,3,34,35
202324,AQAA821018,6,73,60
202324,CTAA84701B,1,13,12
202324,RMAA8DY01T,3,22,23
202324,BOAA84303G,3,39,35
202324,RGAA011088,3,28,31
202324,PGAA05207Q,2,16,10
202324,ISAA82601B,1,13,10
202324,TAAA86103V,2,11,10
202324,RMAA8AF03C,7,49,71
202324,ANAA82905T,2,15,12
202324,BSAA827016,13,144,131
202324,NAAA8G6046,9,60,56
202324,CSAA84105D,2,13,8
202324,GRAA81707T,3,43,23
202324,PVAA822042,3,27,31
202324,GEAA860027,6,68,72
202324,CTAA89101D,4,36,47
202324,SPAA81003T,2,23,25
202324,SAAA178024,5,56,63
202324,COAA844049,3,31,31
202324,RMAA87304N,1,10,16
202324,NAAA8E302B,2,9,10
202324,CTAA044077,8,77,86
202324,VBAA80805G,2,11,16
202324,ARAA82802P,2,25,22
202324,CSAA86702E,2,21,14
202324,PVAA814043,2,22,22
202324,IMAA81001L,3,49,31
202324,PCAA804017,3,34,32
202324,MIAA8DB01A,3,43,29
202324,CTAA8BA028,4,39,43
202324,PSAA832061,2,26,19
202324,LEAA8AH02N,3,30,25
202324,AVAA871048,2,18,21
202324,BGAA88602E,5,47,49
202324,FRAA843054,1,12,6
202324,BOAA86202X,3,33,28
202324,SAAA88802R,2,21,22
202324,APAA82704Q,1,7,5
202324,MEAA83803D,1,10,8
202324,VEAA81802V,1,13,9
202324,ROAA815037,1,11,13
202324,NAAA8G202R,5,44,46
202324,TOAA8AF03X,3,34,28
202324,BRAA81501C,4,29,36
202324,FOAA019066,2,16,28
202324,TOAA84703G,2,29,21
202324,CZAA84304X,2,14,16
202324,TPAA807033,3,29,21
202324,GEAA80601D,1,10,13
202324,RMAA8BF011,2,27,16
202324,NAAA8CV01R,7,75,54
202324,RIAA81002T,1,6,5
202324,SIAA822031,4,39,47
202324,FRAA80403B,3,15,16
202324,RMAA8FC01X,5,54,62
202324,RNAA80103L,2,11,24
202324,ARAA83603P,2,25,21
202324,CTAA8AN021,5,61,40
202324,TRAA00403T,3,32,30
202324,BGAA883012,5,44,45
202324,FRAA842036,2,27,26
202324,BOAA85401X,3,27,35
202324,APAA83602C,4,48,42
202324,BNAA826024,2,18,14
202324,NAAA8DF04A,11,86,72
202324,MTAA82105C,1,6,5
202324,CNAA820022,2,25,20
202324,NAAA8FZ01X,4,43,31
202324,CSAA83201E,2,19,25
202324,PTAA811052,3,24,24
202324,BRAA811015,4,41,36
202324,PZAA86804D,3,28,35
202324,FIAA87703R,4,48,50
202324,TOAA84202B,2,18,21
202324,CZAA84003B,3,30,32
202324,TPAA806026,3,29,25
202324,RCAA85002Q,3,28,20
202324,NAAA8A503N,3,33,33
202324,MEAA86204B,4,45,33
202324,CEAA8AZ077,1,7,10
202324,RIAA82007N,1,14,9
202324,ANAA82801T,4,49,36
202324,ARAA832019,2,16,17
202324,CSAA88601V,1,9,9
202324,PVAA819046,9,71,74
202324,IMAA80301D,2,22,19
202324,TVAA84201P,2,28,23
202324,PAAA88101B,5,48,48
202324,GEAA84302D,3,38,23
202324,PSAA829021,1,7,12
202324,RMAA8EK02E,3,26,40
202324,IMAA81701B,3,30,32
202324,CEAA870038,2,13,17
202324,NAAA81501G,8,87,72
202324,TEAA82102T,1,9,9
202324,ALAA810023,1,6,5
202324,CNAA81606E,1,11,12
202324,PIAA81703X,3,26,38
202324,BSAA85201V,3,40,31
202324,FEAA80502E,7,68,71
202324,FRAA82502B,4,38,45
202324,PGAA86403R,3,29,33
202324,CSAA831082,2,19,22
202324,PZAA87902T,3,47,23
202324,CZAA850021,2,19,13
202324,LOAA80701P,2,22,17
202324,TOAA85003B,1,12,7
202324,CZAA83601N,3,25,28
202324,SAAA8AJ01P,3,30,29
202324,SRAA82103D,2,16,20
202324,BAAA816049,4,51,36
202324,RCAA80707P,1,4,7
202324,NAAA8D2021,3,92,100
202324,VAAA879053,1,17,12
202324,RMAA8A8056,3,25,31
202324,VVAA824023,3,34,34
202324,TOAA8BN02N,1,10,9
202324,LTAA82804L,3,20,22
202324,BGAA86301R,4,47,48
202324,AVAA885024,2,20,14
202324,BAAA862032,3,27,32
202324,CAAA04601X,2,21,17
202324,BOAA84203Q,3,26,38
202324,PGAA05206P,1,15,9
202324,CEAA868027,2,11,12
202324,CNAA82303E,3,26,28
202324,ENAA82803B,2,14,18
202324,PTAA807027,3,29,37
202324,TOAA8A801D,3,24,40
202324,PZAA87405T,1,9,5
202324,FGAA87802V,9,80,103
202324,UDAA82901L,2,21,11
202324,RMAA841046,3,26,21
202324,ANAA848035,2,22,15
202324,MCAA817026,3,39,38
202324,NAAA88101E,11,87,124
202324,MSAA806024,1,11,6
202324,SAAA8A4049,2,19,24
202324,LUAA83101R,1,11,7
202324,MEAA85203Q,2,15,15
202324,SOAA81302A,1,11,15
202324,RMAA8GQ01N,6,57,57
202324,TOAA8B2015,4,47,36
202324,PVAA81401X,3,39,37
202324,AVAA807074,1,8,8
202324,GEAA85002L,2,16,21
202324,RMAA8AZ02Q,2,19,23
202324,COAA81701T,5,47,43
202324,PNAA834036,2,23,19
202324,UDAA83002T,1,13,12
202324,ENAA82602P,5,51,39
202324,PDAA896044,2,28,17
202324,PSAA84001P,1,10,2
202324,PAAA8AX025,5,38,41
202324,FIAA81501B,4,42,41
202324,ANAA84502L,4,39,33
202324,NAAA86401R,3,20,14
202324,SAAA8AE023,2,23,16
202324,GEAA80504R,1,5,7
202324,RMAA8DA035,10,91,102
202324,TOAA80502C,2,23,16
202324,MEAA85103X,4,47,45
202324,RMAA8AE01E,20,180,168
202324,VCAA80403R,2,16,24
202324,TOAA8BJ02A,2,21,20
202324,AVAA05905Q,3,21,17
202324,CAAA88503G,1,8,4
202324,RGAA026082,1,16,3
202324,VIAA82401C,3,25,25
202324,SSAA805033,1,11,11
202324,TPAA84002N,2,16,13
202324,BSAA8AM014,4,55,39
202324,RMAA8AT012,9,101,85
202324,FGAA85807V,1,14,11
202324,BRAA02203P,3,37,22
202324,VCAA81102V,4,48,32
202324,AGAA805065,1,4,10
202324,POAA81302R,3,38,29
202324,CEAA8AM03X,3,22,24
202324,BIAA807037,4,43,57
202324,SRAA85301V,7,75,76
202324,SAAA8B3022,1,10,10
202324,ALAA81902D,3,47,35
202324,ENAA82502V,3,15,25
202324,PDAA89201N,4,56,33
202324,NOAA824019,6,65,68
202324,LEAA84102P,3,25,38
202324,LTAA80004R,3,32,31
202324,APAA804065,4,50,39
202324,NAAA85304D,4,33,27
202324,LUAA835025,4,54,28
202324,TOAA13701R,2,26,19
202324,MEAA848045,1,6,5
202324,NAAA144188,4,27,27
202324,NUAA821057,1,5,9
202324,FGAA02904R,4,48,41
202324,LTAA817013,8,93,90
202324,TSAA81901X,1,7,10
202324,CAAA882034,2,17,14
202324,BSAA8AD014,3,30,28
202324,REAA826046,2,25,19
202324,CHAA81903Q,2,10,24
202324,AGAA82101T,3,23,18
202324,BIAA816021,2,22,13
202324,ORAA82306B,1,13,5
202324,RMAA8F704A,4,35,26
202324,PDAA88003D,3,27,29
202324,VIAA89002C,2,21,14
202324,SSAA82505A,2,13,27
202324,MNAA819041,2,24,16
202324,ANAA813036,2,19,19
202324,VRAA89602Q,3,27,28
202324,VCAA80108E,5,24,31
202324,ALAA83801T,3,31,29
202324,CTAA8AK02D,2,20,34
202324,SVAA80502Q,2,9,12
202324,TRAA015027,4,51,46
202324,UDAA856011,4,50,49
202324,VIAA80801E,5,66,48
202324,RMAA8AK035,7,73,68
202324,FGAA86604P,4,46,46
202324,CAAA83401L,3,26,21
202324,SAAA852022,5,81,65
202324,BAAA80502R,3,28,26
202324,UDAA851052,3,11,9
202324,BIAA801038,3,28,26
202324,SRAA837011,3,26,22
202324,ORAA82105P,1,3,7
202324,PDAA87701G,2,21,22
202324,TOAA89702G,2,15,24
202324,PZAA85902L,4,40,49
202324,FGAA87801T,3,28,28
202324,MIAA8BV01D,4,35,32
202324,MCAA804013,1,6,8
202324,PAAA817036,2,17,7
202324,LUAA830055,3,18,20
202324,MIAA8F302C,4,38,35
202324,MEAA88604X,2,28,14
202324,BLAA83201Q,2,14,16
202324,SOAA813019,4,49,31
202324,CLAA02501E,3,20,26
202324,TOAA8B003G,3,33,34
202324,ARAA81901V,1,12,12
202324,RCAA10002L,2,17,19
202324,ANAA83603V,5,46,50
202324,PZAA82004C,3,36,18
202324,TRAA81507B,1,3,2
202324,CBAA82003B,3,27,18
202324,VVAA82602P,1,2,4
202324,LEAA82101C,4,47,40
202324,NAAA8BY01N,14,126,126
202324,BAAA201017,5,36,44
202324,PNAA834014,3,38,25
202324,COAA803032,4,22,23
202324,NAAA80302A,3,28,22
202324,RCAA846024,3,33,32
202324,NAAA8DW017,4,44,26
202324,MTAA835049,6,51,58
202324,MEAA83201C,2,20,14
202324,CNAA80204E,3,33,23
202324,PGAA868012,3,38,25
202324,PTAA822029,1,14,10
202324,MIAA8BL019,3,33,33
202324,LEAA882043,3,29,33
202324,MEAA898024,1,3,2
202324,PAAA83005P,1,10,6
202324,CHAA80701B,5,50,54
202324,VCAA807027,2,9,4
202324,TOAA82704B,1,9,10
202324,MIAA8ES022,6,69,59
202324,ANAA80803P,3,21,15
202324,PIAA83802X,4,51,44
202324,KRAA825027,2,12,16
202324,LTAA833066,1,10,11
202324,BRAA02206T,3,25,32
202324,FIAA868032,3,42,28
202324,PVAA80103X,1,9,6
202324,TVAA875034,3,29,23
202324,CTAA8AD025,7,85,67
202324,PAAA84903N,4,36,39
202324,FIAA85701D,8,89,76
202324,RMAA8DS02X,4,48,37
202324,CTAA87501G,8,77,74
202324,BAAA87001V,7,66,80
202324,NAAA8BN027,1,12,6
202324,FGAA85806T,1,5,8
202324,REAA85202L,3,35,30
202324,SAAA83801P,7,71,87
202324,BAAA18602B,10,112,119
202324,AGAA805054,2,5,14
202324,VEAA82802D,2,14,22
202324,SAAA158063,6,61,73
202324,ALAA81807V,1,11,10
202324,CSAA80204T,1,11,3
202324,PZAA852073,1,7,11
202324,LTAA80002P,6,56,49
202324,TOAA86802G,1,7,13
202324,PAAA8AG014,4,44,38
202324,GOAA800013,2,18,12
202324,BGAA83002E,2,23,27
202324,BAAA124057,4,44,41
202324,SPAA81501V,4,57,39
202324,MNAA83005R,1,6,10
202324,RMAA8CF01G,4,50,38
202324,BAAA82701L,6,66,54
202324,APAA82203G,1,9,4
202324,MSAA81502V,2,16,22
202324,COAA85003G,1,10,3
202324,ANAA805059,1,13,11
202324,NAAA8FW01C,10,118,77
202324,PGAA86402Q,4,49,38
202324,PEAA834029,2,26,22
202324,RAAA82202A,4,44,43
202324,CTAA8A501X,2,16,12
202324,CZAA813066,2,17,13
202324,GEAA82602Q,3,43,31
202324,AVAA86705N,2,18,23
202324,BAAA879019,7,57,66
202324,NAAA8BE027,5,54,48
202324,SAAA83201Q,2,19,18
202324,VIAA862017,3,31,39
202324,TEAA838049,3,31,21
202324,CNAA86401P,5,66,58
202324,CNAA81003C,1,11,16
202324,CTAA83203Q,2,23,15
202324,CHAA83401Q,9,98,95
202324,PIAA832021,4,35,44
202324,CEAA83702G,1,5,2
202324,VVAA824012,4,41,33
202324,MEAA820038,1,3,4
202324,GRAA819017,1,11,13
202324,TOAA8AL03C,2,19,13
202324,MIAA8BC011,8,79,79
202324,BAAA110037,4,41,39
202324,VEAA86901P,4,36,36
202324,SPAA81201B,3,36,34
202324,TOAA831032,2,22,18
202324,CTAA06702P,4,43,47
202324,AGAA85802D,2,14,16
202324,SRAA829023,5,59,57
202324,PIAA832054,3,27,30
202324,CLAA83203P,1,10,9
202324,ARAA81001C,4,47,51
202324,PGAA84901L,2,14,17
202324,TOAA894013,1,10,7
202324,FIAA86402N,6,73,50
202324,CTAA8BC02X,8,76,66
202324,PCAA818037,2,22,26
202324,PAAA84301L,12,96,109
202324,GEAA81801Q,3,45,23
202324,MIAA8DL01E,3,30,23
202324,FIAA86106A,5,50,53
202324,AVAA84604G,1,13,17
202324,AVAA87503E,1,15,3
202324,PAAA102018,13,125,116
202324,VIAA87901L,6,54,67
202324,SAAA89005X,2,15,11
202324,CNAA85904A,2,22,22
202324,MTAA82604E,3,25,35
202324,CEAA8AV01N,5,64,42
202324,VAAA835026,2,30,19
202324,CTAA82607L,1,11,16
202324,CEAA83001Q,7,64,50
202324,BSAA893015,2,26,22
202324,VRAA87601D,2,15,20
202324,LEAA861064,3,36,27
202324,BGAA811014,3,36,31
202324,BOAA82002T,2,22,24
202324,CEAA8BE05C,1,4,10
202324,RMAA8C702C,1,9,15
202324,RIAA82401P,1,9,8
202324,BSAA83701R,3,33,27
202324,ALAA807016,4,48,43
202324,FRAA81401X,4,49,41
202324,RMAA8FF02C,2,17,16
202324,PGAA859017,2,18,12
202324,PEAA82904X,2,19,22
202324,TOAA88903N,4,41,28
202324,CSAA88901A,3,35,29
202324,VIAA88801B,5,56,34
202324,AQAA815066,1,12,4
202324,PAAA88604N,2,21,21
202324,NAAA820013,5,29,40
202324,SSAA825038,1,11,9
202324,IMAA813047,3,40,36
202324,CNAA85602R,2,26,21
202324,PNAA81602G,1,10,15
202324,MTAA823032,3,31,30
202324,ENAA06212A,4,32,46
202324,KRAA818024,3,21,25
202324,TEAA82405C,1,11,10
202324,LTAA82202G,3,36,36
202324,GRAA822013,1,3,3
202324,AQAA84101D,3,34,30
202324,RCAA854012,4,27,29
202324,TOAA827029,2,22,17
202324,BNAA83803B,3,32,32
202324,PRAA82304L,5,69,51
202324,NUAA863026,3,22,17
202324,SAAA8B3011,1,15,7
202324,PGAA85303A,2,16,16
202324,PEAA82605D,1,9,16
202324,TOAA887021,5,42,49
202324,CSAA8AE02T,2,14,17
202324,CSAA86501T,3,25,40
202324,PVAA820039,4,48,44
202324,GEAA81301L,1,13,16
202324,PAAA88402X,5,43,46
202324,PGAA042086,1,9,8
202324,CNAA85501X,3,27,29
202324,MEAA835032,1,5,7
202324,BGAA8AF017,5,64,55
202324,VAAA82501E,2,29,20
202324,CSAA8AP01C,5,57,41
202324,BSAA88401A,4,22,20
202324,PGAA817026,2,19,28
202324,FRAA834037,5,55,55
202324,LTAA816028,1,9,10
202324,VRAA865068,2,25,23
202324,RMAA86501G,4,45,35
202324,AVAA85702X,1,8,5
202324,RGAA825063,3,31,33
202324,LEAA00502L,2,23,19
202324,TPAA83801L,5,55,35
202324,RMAA8BU02D,6,71,55
202324,CHAA81902P,2,21,11
202324,RCAA809047,3,36,29
202324,RMAA88101D,6,56,61
202324,VBAA00302A,1,2,4
202324,PAAA837019,3,36,20
202324,CTAA82508T,3,31,34
202324,PEAA821027,6,78,66
202324,TOAA885029,3,45,27
202324,NOAA812024,3,28,23
202324,CSAA86105P,2,19,22
202324,FIAA808029,1,13,9
202324,PCAA80801E,6,81,67
202324,ANAA842014,2,20,27
202324,MBAA8EV027,3,28,25
202324,MOAA81802Q,2,29,17
202324,BAAA076031,3,44,24
202324,LUAA81803C,3,40,25
202324,PGAA06004G,1,7,17
202324,VVAA82213X,1,6,9
202324,SIAA81001L,3,33,42
202324,BRAA80602P,3,31,35
202324,TOAA8AA01P,1,3,6
202324,CRAA816026,2,29,13
202324,CAAA84802G,1,10,9
202324,TPAA836011,4,37,35
202324,FRAA86007X,2,17,21
202324,RMAA8BR011,7,73,76
202324,TAAA85501D,5,57,37
202324,SPAA801033,3,42,31
202324,CTAA822013,3,25,19
202324,NAAA8FB015,12,97,98
202324,ANAA83303B,4,37,44
202324,BSAA819028,2,19,10
202324,FOAA82303N,3,45,30
202324,SAAA8AZ03B,2,20,15
202324,RMAA8GZ02E,3,38,28
202324,PGAA84801R,1,16,13
202324,NOAA819063,1,11,8
202324,FGAA877034,3,29,16
202324,ANAA848013,2,18,21
202324,GEAA85102C,6,75,59
202324,CTAA88301E,7,80,46
202324,TEAA83102C,4,42,35
202324,COAA81906P,2,21,15
202324,POAA82001V,6,69,52
202324,BNAA862027,3,30,45
202324,NAAA8DY01V,2,18,20
202324,BSAA865033,4,45,52
202324,FRAA82904R,1,10,5
202324,SIAA80805R,6,63,71
202324,BRAA81603A,3,35,25
202324,CRAA82701G,3,38,27
202324,CAAA845035,2,27,16
202324,TOAA872027,4,37,38
202324,RGAA829037,4,34,35
202324,TPAA83303G,3,27,28
202324,REAA81503P,2,15,11
202324,CHAA81610L,1,12,15
202324,CSAA590032,1,3,5
202324,AGAA84605A,2,15,17
202324,NAAA8F603E,1,9,13
202324,ORAA81902G,4,31,42
202324,FGAA80701Q,4,34,34
202324,CSAA81206E,1,10,9
202324,VRAA88201R,3,39,17
202324,AQAA836012,1,8,11
202324,CAAA8AC02L,1,9,10
202324,MBAA8B1016,8,85,69
202324,BAAA84203R,3,31,27
202324,MOAA824012,3,31,25
202324,CTAA89701C,7,69,66
202324,SSAA809029,3,32,22
202324,CEAA04501E,3,26,18
202324,BSAA86201D,5,58,54
202324,TEAA82403A,8,82,76
202324,ALAA830028,1,23,22
202324,AQAA84703E,2,10,21
202324,CSAA857042,3,23,25
202324,CTAA8AD014,4,58,40
202324,CRAA82202D,5,62,54
202324,PSAA80505G,1,10,10
202324,GOAA812019,1,17,13
202324,PGAA03607T,1,9,11
202324,SAAA836035,2,20,25
202324,LUAA836032,3,38,28
202324,NAAA219159,4,44,45
202324,NAAA15002T,2,19,19
