id_voto,id_studente,id_docente,materia,voto
VOT28977,STU15283,DOC0618,Scienze,6
VOT28978,STU15283,DOC0618,Scienze,9
VOT28979,STU15283,DOC0619,Matematica,6
VOT28980,STU15283,DOC0619,Matematica,7
VOT28981,STU15284,DOC0618,Scienze,8
VOT28982,STU15284,DOC0618,Scienze,6
VOT28983,STU15284,DOC0619,Matematica,6
VOT28984,STU15284,DOC0619,Matematica,5
VOT28985,STU15285,DOC0618,Scienze,8
VOT28986,STU15285,DOC0618,Scienze,7
VOT28987,STU15285,DOC0619,Matematica,4
VOT28988,STU15285,DOC0619,Matematica,6
VOT28989,STU15286,DOC0618,Scienze,6
VOT28990,STU15286,DOC0618,Scienze,8
VOT28991,STU15286,DOC0619,Matematica,9
VOT28992,STU15286,DOC0619,Matematica,6
VOT28993,STU15287,DOC0618,Scienze,8
VOT28994,STU15287,DOC0618,Scienze,10
VOT28995,STU15287,DOC0619,Matematica,10
VOT28996,STU15287,DOC0619,Matematica,7
VOT28997,STU15288,DOC0618,Scienze,6
VOT28998,STU15288,DOC0618,Scienze,6
VOT28999,STU15288,DOC0619,Matematica,6
VOT29000,STU15288,DOC0619,Matematica,9
VOT29001,STU15289,DOC0618,Scienze,5
VOT29002,STU15289,DOC0618,Scienze,7
VOT29003,STU15289,DOC0619,Matematica,4
VOT29004,STU15289,DOC0619,Matematica,5
VOT29005,STU15290,DOC0618,Scienze,6
VOT29006,STU15290,DOC0618,Scienze,7
VOT29007,STU15290,DOC0619,Matematica,6
VOT29008,STU15290,DOC0619,Matematica,7
VOT29009,STU15291,DOC0618,Scienze,6
VOT29010,STU15291,DOC0618,Scienze,7
VOT29011,STU15291,DOC0619,Matematica,8
VOT29012,STU15291,DOC0619,Matematica,9
VOT29013,STU15342,DOC0615,Storia,7
VOT29014,STU15342,DOC0615,Storia,8
VOT29015,STU15343,DOC0615,Storia,6
VOT29016,STU15343,DOC0615,Storia,7
VOT29017,STU15344,DOC0615,Storia,4
VOT29018,STU15344,DOC0615,Storia,5
VOT29019,STU15345,DOC0615,Storia,5
VOT29020,STU15345,DOC0615,Storia,5
VOT29021,STU15346,DOC0615,Storia,6
VOT29022,STU15346,DOC0615,Storia,5
VOT29023,STU15347,DOC0615,Storia,6
VOT29024,STU15347,DOC0615,Storia,3
VOT29025,STU15348,DOC0615,Storia,10
VOT29026,STU15348,DOC0615,Storia,7
VOT29027,STU15349,DOC0615,Storia,7
VOT29028,STU15349,DOC0615,Storia,9
VOT29029,STU15350,DOC0615,Storia,5
VOT29030,STU15350,DOC0615,Storia,6
VOT29031,STU15351,DOC0615,Storia,4
VOT29032,STU15351,DOC0615,Storia,6
VOT29033,STU15352,DOC0615,Storia,7
VOT29034,STU15352,DOC0615,Storia,5
VOT29035,STU15353,DOC0615,Storia,5
VOT29036,STU15353,DOC0615,Storia,7
VOT29037,STU15354,DOC0615,Storia,8
VOT29038,STU15354,DOC0615,Storia,3
VOT29039,STU15355,DOC0615,Storia,5
VOT29040,STU15355,DOC0615,Storia,8
VOT29041,STU15356,DOC0615,Storia,5
VOT29042,STU15356,DOC0615,Storia,8
VOT29043,STU15357,DOC0615,Storia,6
VOT29044,STU15357,DOC0615,Storia,7
VOT29045,STU15358,DOC0615,Storia,5
VOT29046,STU15358,DOC0615,Storia,10
VOT29047,STU15359,DOC0615,Storia,7
VOT29048,STU15359,DOC0615,Storia,9
VOT29049,STU15360,DOC0615,Storia,6
VOT29050,STU15360,DOC0615,Storia,7
VOT29051,STU15361,DOC0615,Storia,8
VOT29052,STU15361,DOC0615,Storia,5
VOT29053,STU15362,DOC0615,Storia,5
VOT29054,STU15362,DOC0615,Storia,10
VOT29055,STU15383,DOC0626,Storia,7
VOT29056,STU15383,DOC0626,Storia,7
VOT29057,STU15383,DOC0627,Matematica,7
VOT29058,STU15383,DOC0627,Matematica,7
VOT29059,STU15383,DOC0628,Italiano,7
VOT29060,STU15383,DOC0628,Italiano,5
VOT29061,STU15383,DOC0629,Educazione Fisica,6
VOT29062,STU15383,DOC0629,Educazione Fisica,6
VOT29063,STU15383,DOC0630,Scienze,6
VOT29064,STU15383,DOC0630,Scienze,8
VOT29065,STU15384,DOC0626,Storia,7
VOT29066,STU15384,DOC0626,Storia,5
VOT29067,STU15384,DOC0627,Matematica,5
VOT29068,STU15384,DOC0627,Matematica,7
VOT29069,STU15384,DOC0628,Italiano,5
VOT29070,STU15384,DOC0628,Italiano,9
VOT29071,STU15384,DOC0629,Educazione Fisica,7
VOT29072,STU15384,DOC0629,Educazione Fisica,7
VOT29073,STU15384,DOC0630,Scienze,3
VOT29074,STU15384,DOC0630,Scienze,6
VOT29075,STU15385,DOC0626,Storia,6
VOT29076,STU15385,DOC0626,Storia,7
VOT29077,STU15385,DOC0627,Matematica,10
VOT29078,STU15385,DOC0627,Matematica,4
VOT29079,STU15385,DOC0628,Italiano,6
VOT29080,STU15385,DOC0628,Italiano,5
VOT29081,STU15385,DOC0629,Educazione Fisica,10
VOT29082,STU15385,DOC0629,Educazione Fisica,7
VOT29083,STU15385,DOC0630,Scienze,9
VOT29084,STU15385,DOC0630,Scienze,5
VOT29085,STU15386,DOC0626,Storia,4
VOT29086,STU15386,DOC0626,Storia,7
VOT29087,STU15386,DOC0627,Matematica,7
VOT29088,STU15386,DOC0627,Matematica,9
VOT29089,STU15386,DOC0628,Italiano,5
VOT29090,STU15386,DOC0628,Italiano,7
VOT29091,STU15386,DOC0629,Educazione Fisica,5
VOT29092,STU15386,DOC0629,Educazione Fisica,8
VOT29093,STU15386,DOC0630,Scienze,8
VOT29094,STU15386,DOC0630,Scienze,6
VOT29095,STU15387,DOC0626,Storia,5
VOT29096,STU15387,DOC0626,Storia,5
VOT29097,STU15387,DOC0627,Matematica,9
VOT29098,STU15387,DOC0627,Matematica,3
VOT29099,STU15387,DOC0628,Italiano,7
VOT29100,STU15387,DOC0628,Italiano,6
VOT29101,STU15387,DOC0629,Educazione Fisica,9
VOT29102,STU15387,DOC0629,Educazione Fisica,5
VOT29103,STU15387,DOC0630,Scienze,4
VOT29104,STU15387,DOC0630,Scienze,7
VOT29105,STU15388,DOC0626,Storia,6
VOT29106,STU15388,DOC0626,Storia,6
VOT29107,STU15388,DOC0627,Matematica,7
VOT29108,STU15388,DOC0627,Matematica,8
VOT29109,STU15388,DOC0628,Italiano,6
VOT29110,STU15388,DOC0628,Italiano,6
VOT29111,STU15388,DOC0629,Educazione Fisica,7
VOT29112,STU15388,DOC0629,Educazione Fisica,7
VOT29113,STU15388,DOC0630,Scienze,6
VOT29114,STU15388,DOC0630,Scienze,5
VOT29115,STU15389,DOC0626,Storia,5
VOT29116,STU15389,DOC0626,Storia,9
VOT29117,STU15389,DOC0627,Matematica,9
VOT29118,STU15389,DOC0627,Matematica,7
VOT29119,STU15389,DOC0628,Italiano,6
VOT29120,STU15389,DOC0628,Italiano,9
VOT29121,STU15389,DOC0629,Educazione Fisica,8
VOT29122,STU15389,DOC0629,Educazione Fisica,5
VOT29123,STU15389,DOC0630,Scienze,7
VOT29124,STU15389,DOC0630,Scienze,6
VOT29125,STU15390,DOC0626,Storia,8
VOT29126,STU15390,DOC0626,Storia,6
VOT29127,STU15390,DOC0627,Matematica,8
VOT29128,STU15390,DOC0627,Matematica,5
VOT29129,STU15390,DOC0628,Italiano,5
VOT29130,STU15390,DOC0628,Italiano,5
VOT29131,STU15390,DOC0629,Educazione Fisica,8
VOT29132,STU15390,DOC0629,Educazione Fisica,7
VOT29133,STU15390,DOC0630,Scienze,8
VOT29134,STU15390,DOC0630,Scienze,7
VOT29135,STU15391,DOC0626,Storia,6
VOT29136,STU15391,DOC0626,Storia,7
VOT29137,STU15391,DOC0627,Matematica,5
VOT29138,STU15391,DOC0627,Matematica,8
VOT29139,STU15391,DOC0628,Italiano,8
VOT29140,STU15391,DOC0628,Italiano,8
VOT29141,STU15391,DOC0629,Educazione Fisica,7
VOT29142,STU15391,DOC0629,Educazione Fisica,5
VOT29143,STU15391,DOC0630,Scienze,6
VOT29144,STU15391,DOC0630,Scienze,7
VOT29145,STU15392,DOC0626,Storia,8
VOT29146,STU15392,DOC0626,Storia,5
VOT29147,STU15392,DOC0627,Matematica,6
VOT29148,STU15392,DOC0627,Matematica,6
VOT29149,STU15392,DOC0628,Italiano,8
VOT29150,STU15392,DOC0628,Italiano,4
VOT29151,STU15392,DOC0629,Educazione Fisica,8
VOT29152,STU15392,DOC0629,Educazione Fisica,7
VOT29153,STU15392,DOC0630,Scienze,7
VOT29154,STU15392,DOC0630,Scienze,7
VOT29155,STU15393,DOC0626,Storia,3
VOT29156,STU15393,DOC0626,Storia,8
VOT29157,STU15393,DOC0627,Matematica,6
VOT29158,STU15393,DOC0627,Matematica,6
VOT29159,STU15393,DOC0628,Italiano,8
VOT29160,STU15393,DOC0628,Italiano,7
VOT29161,STU15393,DOC0629,Educazione Fisica,8
VOT29162,STU15393,DOC0629,Educazione Fisica,9
VOT29163,STU15393,DOC0630,Scienze,9
VOT29164,STU15393,DOC0630,Scienze,9
VOT29165,STU15394,DOC0626,Storia,7
VOT29166,STU15394,DOC0626,Storia,8
VOT29167,STU15394,DOC0627,Matematica,7
VOT29168,STU15394,DOC0627,Matematica,8
VOT29169,STU15394,DOC0628,Italiano,5
VOT29170,STU15394,DOC0628,Italiano,6
VOT29171,STU15394,DOC0629,Educazione Fisica,6
VOT29172,STU15394,DOC0629,Educazione Fisica,7
VOT29173,STU15394,DOC0630,Scienze,7
VOT29174,STU15394,DOC0630,Scienze,9
VOT29175,STU15395,DOC0626,Storia,10
VOT29176,STU15395,DOC0626,Storia,6
VOT29177,STU15395,DOC0627,Matematica,7
VOT29178,STU15395,DOC0627,Matematica,6
VOT29179,STU15395,DOC0628,Italiano,5
VOT29180,STU15395,DOC0628,Italiano,3
VOT29181,STU15395,DOC0629,Educazione Fisica,7
VOT29182,STU15395,DOC0629,Educazione Fisica,10
VOT29183,STU15395,DOC0630,Scienze,6
VOT29184,STU15395,DOC0630,Scienze,7
VOT29185,STU15396,DOC0626,Storia,8
VOT29186,STU15396,DOC0626,Storia,5
VOT29187,STU15396,DOC0627,Matematica,8
VOT29188,STU15396,DOC0627,Matematica,8
VOT29189,STU15396,DOC0628,Italiano,6
VOT29190,STU15396,DOC0628,Italiano,8
VOT29191,STU15396,DOC0629,Educazione Fisica,7
VOT29192,STU15396,DOC0629,Educazione Fisica,8
VOT29193,STU15396,DOC0630,Scienze,5
VOT29194,STU15396,DOC0630,Scienze,9
VOT29195,STU15397,DOC0626,Storia,8
VOT29196,STU15397,DOC0626,Storia,7
VOT29197,STU15397,DOC0627,Matematica,6
VOT29198,STU15397,DOC0627,Matematica,4
VOT29199,STU15397,DOC0628,Italiano,7
VOT29200,STU15397,DOC0628,Italiano,7
VOT29201,STU15397,DOC0629,Educazione Fisica,5
VOT29202,STU15397,DOC0629,Educazione Fisica,6
VOT29203,STU15397,DOC0630,Scienze,4
VOT29204,STU15397,DOC0630,Scienze,7
VOT29205,STU15398,DOC0626,Storia,7
VOT29206,STU15398,DOC0626,Storia,5
VOT29207,STU15398,DOC0627,Matematica,6
VOT29208,STU15398,DOC0627,Matematica,8
VOT29209,STU15398,DOC0628,Italiano,7
VOT29210,STU15398,DOC0628,Italiano,7
VOT29211,STU15398,DOC0629,Educazione Fisica,8
VOT29212,STU15398,DOC0629,Educazione Fisica,6
VOT29213,STU15398,DOC0630,Scienze,5
VOT29214,STU15398,DOC0630,Scienze,8
VOT29215,STU15399,DOC0626,Storia,7
VOT29216,STU15399,DOC0626,Storia,8
VOT29217,STU15399,DOC0627,Matematica,3
VOT29218,STU15399,DOC0627,Matematica,9
VOT29219,STU15399,DOC0628,Italiano,6
VOT29220,STU15399,DOC0628,Italiano,7
VOT29221,STU15399,DOC0629,Educazione Fisica,7
VOT29222,STU15399,DOC0629,Educazione Fisica,8
VOT29223,STU15399,DOC0630,Scienze,7
VOT29224,STU15399,DOC0630,Scienze,7
VOT29225,STU15400,DOC0626,Storia,7
VOT29226,STU15400,DOC0626,Storia,6
VOT29227,STU15400,DOC0627,Matematica,8
VOT29228,STU15400,DOC0627,Matematica,8
VOT29229,STU15400,DOC0628,Italiano,6
VOT29230,STU15400,DOC0628,Italiano,6
VOT29231,STU15400,DOC0629,Educazione Fisica,6
VOT29232,STU15400,DOC0629,Educazione Fisica,4
VOT29233,STU15400,DOC0630,Scienze,4
VOT29234,STU15400,DOC0630,Scienze,8
VOT29235,STU15414,DOC0646,Storia,6
VOT29236,STU15414,DOC0646,Storia,9
VOT29237,STU15415,DOC0646,Storia,5
VOT29238,STU15415,DOC0646,Storia,6
VOT29239,STU15416,DOC0646,Storia,6
VOT29240,STU15416,DOC0646,Storia,7
VOT29241,STU15417,DOC0646,Storia,9
VOT29242,STU15417,DOC0646,Storia,7
VOT29243,STU15418,DOC0646,Storia,7
VOT29244,STU15418,DOC0646,Storia,7
VOT29245,STU15419,DOC0646,Storia,5
VOT29246,STU15419,DOC0646,Storia,8
VOT29247,STU15420,DOC0646,Storia,6
VOT29248,STU15420,DOC0646,Storia,6
VOT29249,STU15421,DOC0646,Storia,7
VOT29250,STU15421,DOC0646,Storia,5
VOT29251,STU15422,DOC0646,Storia,6
VOT29252,STU15422,DOC0646,Storia,9
VOT29253,STU15423,DOC0646,Storia,6
VOT29254,STU15423,DOC0646,Storia,7
VOT29255,STU15424,DOC0646,Storia,6
VOT29256,STU15424,DOC0646,Storia,6
VOT29257,STU15425,DOC0646,Storia,5
VOT29258,STU15425,DOC0646,Storia,6
VOT29259,STU15426,DOC0646,Storia,8
VOT29260,STU15426,DOC0646,Storia,6
VOT29261,STU15427,DOC0635,Italiano,6
VOT29262,STU15427,DOC0635,Italiano,7
VOT29263,STU15428,DOC0635,Italiano,4
VOT29264,STU15428,DOC0635,Italiano,6
VOT29265,STU15429,DOC0635,Italiano,7
VOT29266,STU15429,DOC0635,Italiano,7
VOT29267,STU15430,DOC0635,Italiano,6
VOT29268,STU15430,DOC0635,Italiano,8
VOT29269,STU15431,DOC0635,Italiano,8
VOT29270,STU15431,DOC0635,Italiano,5
VOT29271,STU15432,DOC0635,Italiano,7
VOT29272,STU15432,DOC0635,Italiano,6
VOT29273,STU15433,DOC0635,Italiano,5
VOT29274,STU15433,DOC0635,Italiano,5
VOT29275,STU15434,DOC0635,Italiano,8
VOT29276,STU15434,DOC0635,Italiano,8
VOT29277,STU15435,DOC0635,Italiano,7
VOT29278,STU15435,DOC0635,Italiano,6
VOT29279,STU15436,DOC0635,Italiano,6
VOT29280,STU15436,DOC0635,Italiano,7
VOT29281,STU15437,DOC0635,Italiano,5
VOT29282,STU15437,DOC0635,Italiano,7
VOT29283,STU15438,DOC0635,Italiano,5
VOT29284,STU15438,DOC0635,Italiano,8
VOT29285,STU15439,DOC0635,Italiano,7
VOT29286,STU15439,DOC0635,Italiano,4
VOT29287,STU15440,DOC0633,Matematica,5
VOT29288,STU15440,DOC0633,Matematica,5
VOT29289,STU15441,DOC0633,Matematica,6
VOT29290,STU15441,DOC0633,Matematica,7
VOT29291,STU15442,DOC0633,Matematica,5
VOT29292,STU15442,DOC0633,Matematica,7
VOT29293,STU15443,DOC0633,Matematica,7
VOT29294,STU15443,DOC0633,Matematica,8
VOT29295,STU15444,DOC0633,Matematica,6
VOT29296,STU15444,DOC0633,Matematica,8
VOT29297,STU15445,DOC0633,Matematica,5
VOT29298,STU15445,DOC0633,Matematica,8
VOT29299,STU15446,DOC0633,Matematica,3
VOT29300,STU15446,DOC0633,Matematica,9
VOT29301,STU15447,DOC0633,Matematica,7
VOT29302,STU15447,DOC0633,Matematica,6
VOT29303,STU15448,DOC0633,Matematica,8
VOT29304,STU15448,DOC0633,Matematica,5
VOT29305,STU15449,DOC0633,Matematica,5
VOT29306,STU15449,DOC0633,Matematica,7
VOT29307,STU15450,DOC0633,Matematica,7
VOT29308,STU15450,DOC0633,Matematica,3
VOT29309,STU15451,DOC0633,Matematica,6
VOT29310,STU15451,DOC0633,Matematica,7
VOT29311,STU15452,DOC0633,Matematica,9
VOT29312,STU15452,DOC0633,Matematica,7
VOT29313,STU15453,DOC0634,Scienze,8
VOT29314,STU15453,DOC0634,Scienze,9
VOT29315,STU15454,DOC0634,Scienze,8
VOT29316,STU15454,DOC0634,Scienze,5
VOT29317,STU15455,DOC0634,Scienze,4
VOT29318,STU15455,DOC0634,Scienze,6
VOT29319,STU15456,DOC0634,Scienze,9
VOT29320,STU15456,DOC0634,Scienze,7
VOT29321,STU15457,DOC0634,Scienze,7
VOT29322,STU15457,DOC0634,Scienze,9
VOT29323,STU15458,DOC0634,Scienze,6
VOT29324,STU15458,DOC0634,Scienze,7
VOT29325,STU15459,DOC0634,Scienze,9
VOT29326,STU15459,DOC0634,Scienze,5
VOT29327,STU15460,DOC0634,Scienze,8
VOT29328,STU15460,DOC0634,Scienze,7
VOT29329,STU15461,DOC0634,Scienze,7
VOT29330,STU15461,DOC0634,Scienze,6
VOT29331,STU15462,DOC0634,Scienze,4
VOT29332,STU15462,DOC0634,Scienze,5
VOT29333,STU15463,DOC0634,Scienze,6
VOT29334,STU15463,DOC0634,Scienze,4
VOT29335,STU15464,DOC0634,Scienze,6
VOT29336,STU15464,DOC0634,Scienze,8
VOT29337,STU15465,DOC0634,Scienze,8
VOT29338,STU15465,DOC0634,Scienze,6
VOT29339,STU15466,DOC0634,Scienze,6
VOT29340,STU15466,DOC0634,Scienze,4
VOT29341,STU15467,DOC0632,Storia,9
VOT29342,STU15467,DOC0632,Storia,6
VOT29343,STU15467,DOC0634,Scienze,8
VOT29344,STU15467,DOC0634,Scienze,5
VOT29345,STU15468,DOC0632,Storia,5
VOT29346,STU15468,DOC0632,Storia,7
VOT29347,STU15468,DOC0634,Scienze,4
VOT29348,STU15468,DOC0634,Scienze,6
VOT29349,STU15469,DOC0632,Storia,6
VOT29350,STU15469,DOC0632,Storia,7
VOT29351,STU15469,DOC0634,Scienze,7
VOT29352,STU15469,DOC0634,Scienze,6
VOT29353,STU15470,DOC0632,Storia,9
VOT29354,STU15470,DOC0632,Storia,8
VOT29355,STU15470,DOC0634,Scienze,8
VOT29356,STU15470,DOC0634,Scienze,9
VOT29357,STU15471,DOC0632,Storia,5
VOT29358,STU15471,DOC0632,Storia,7
VOT29359,STU15471,DOC0634,Scienze,7
VOT29360,STU15471,DOC0634,Scienze,4
VOT29361,STU15472,DOC0632,Storia,9
VOT29362,STU15472,DOC0632,Storia,6
VOT29363,STU15472,DOC0634,Scienze,7
VOT29364,STU15472,DOC0634,Scienze,5
VOT29365,STU15473,DOC0632,Storia,5
VOT29366,STU15473,DOC0632,Storia,8
VOT29367,STU15473,DOC0634,Scienze,8
VOT29368,STU15473,DOC0634,Scienze,6
VOT29369,STU15474,DOC0632,Storia,7
VOT29370,STU15474,DOC0632,Storia,7
VOT29371,STU15474,DOC0634,Scienze,7
VOT29372,STU15474,DOC0634,Scienze,4
VOT29373,STU15475,DOC0632,Storia,4
VOT29374,STU15475,DOC0632,Storia,7
VOT29375,STU15475,DOC0634,Scienze,7
VOT29376,STU15475,DOC0634,Scienze,6
VOT29377,STU15476,DOC0632,Storia,5
VOT29378,STU15476,DOC0632,Storia,8
VOT29379,STU15476,DOC0634,Scienze,5
VOT29380,STU15476,DOC0634,Scienze,8
VOT29381,STU15477,DOC0632,Storia,8
VOT29382,STU15477,DOC0632,Storia,7
VOT29383,STU15477,DOC0634,Scienze,7
VOT29384,STU15477,DOC0634,Scienze,6
VOT29385,STU15478,DOC0632,Storia,8
VOT29386,STU15478,DOC0632,Storia,7
VOT29387,STU15478,DOC0634,Scienze,4
VOT29388,STU15478,DOC0634,Scienze,8
VOT29389,STU15479,DOC0632,Storia,6
VOT29390,STU15479,DOC0632,Storia,6
VOT29391,STU15479,DOC0634,Scienze,6
VOT29392,STU15479,DOC0634,Scienze,10
VOT29393,STU15480,DOC0632,Storia,9
VOT29394,STU15480,DOC0632,Storia,5
VOT29395,STU15480,DOC0634,Scienze,8
VOT29396,STU15480,DOC0634,Scienze,6
VOT29397,STU15481,DOC0642,Educazione Fisica,7
VOT29398,STU15481,DOC0642,Educazione Fisica,6
VOT29399,STU15481,DOC0644,Scienze,7
VOT29400,STU15481,DOC0644,Scienze,8
VOT29401,STU15481,DOC0645,Italiano,6
VOT29402,STU15481,DOC0645,Italiano,5
VOT29403,STU15482,DOC0642,Educazione Fisica,6
VOT29404,STU15482,DOC0642,Educazione Fisica,3
VOT29405,STU15482,DOC0644,Scienze,4
VOT29406,STU15482,DOC0644,Scienze,6
VOT29407,STU15482,DOC0645,Italiano,7
VOT29408,STU15482,DOC0645,Italiano,4
VOT29409,STU15483,DOC0642,Educazione Fisica,7
VOT29410,STU15483,DOC0642,Educazione Fisica,5
VOT29411,STU15483,DOC0644,Scienze,6
VOT29412,STU15483,DOC0644,Scienze,8
VOT29413,STU15483,DOC0645,Italiano,5
VOT29414,STU15483,DOC0645,Italiano,7
VOT29415,STU15484,DOC0642,Educazione Fisica,5
VOT29416,STU15484,DOC0642,Educazione Fisica,5
VOT29417,STU15484,DOC0644,Scienze,6
VOT29418,STU15484,DOC0644,Scienze,5
VOT29419,STU15484,DOC0645,Italiano,5
VOT29420,STU15484,DOC0645,Italiano,6
VOT29421,STU15485,DOC0642,Educazione Fisica,8
VOT29422,STU15485,DOC0642,Educazione Fisica,6
VOT29423,STU15485,DOC0644,Scienze,6
VOT29424,STU15485,DOC0644,Scienze,5
VOT29425,STU15485,DOC0645,Italiano,9
VOT29426,STU15485,DOC0645,Italiano,5
VOT29427,STU15486,DOC0642,Educazione Fisica,8
VOT29428,STU15486,DOC0642,Educazione Fisica,7
VOT29429,STU15486,DOC0644,Scienze,6
VOT29430,STU15486,DOC0644,Scienze,7
VOT29431,STU15486,DOC0645,Italiano,7
VOT29432,STU15486,DOC0645,Italiano,6
VOT29433,STU15487,DOC0642,Educazione Fisica,4
VOT29434,STU15487,DOC0642,Educazione Fisica,9
VOT29435,STU15487,DOC0644,Scienze,5
VOT29436,STU15487,DOC0644,Scienze,7
VOT29437,STU15487,DOC0645,Italiano,8
VOT29438,STU15487,DOC0645,Italiano,3
VOT29439,STU15488,DOC0642,Educazione Fisica,6
VOT29440,STU15488,DOC0642,Educazione Fisica,9
VOT29441,STU15488,DOC0644,Scienze,3
VOT29442,STU15488,DOC0644,Scienze,6
VOT29443,STU15488,DOC0645,Italiano,7
VOT29444,STU15488,DOC0645,Italiano,8
VOT29445,STU15489,DOC0642,Educazione Fisica,4
VOT29446,STU15489,DOC0642,Educazione Fisica,5
VOT29447,STU15489,DOC0644,Scienze,6
VOT29448,STU15489,DOC0644,Scienze,6
VOT29449,STU15489,DOC0645,Italiano,5
VOT29450,STU15489,DOC0645,Italiano,8
VOT29451,STU15490,DOC0642,Educazione Fisica,7
VOT29452,STU15490,DOC0642,Educazione Fisica,8
VOT29453,STU15490,DOC0644,Scienze,7
VOT29454,STU15490,DOC0644,Scienze,8
VOT29455,STU15490,DOC0645,Italiano,9
VOT29456,STU15490,DOC0645,Italiano,9
VOT29457,STU15491,DOC0642,Educazione Fisica,7
VOT29458,STU15491,DOC0642,Educazione Fisica,7
VOT29459,STU15491,DOC0644,Scienze,5
VOT29460,STU15491,DOC0644,Scienze,7
VOT29461,STU15491,DOC0645,Italiano,8
VOT29462,STU15491,DOC0645,Italiano,6
VOT29463,STU15492,DOC0642,Educazione Fisica,7
VOT29464,STU15492,DOC0642,Educazione Fisica,4
VOT29465,STU15492,DOC0644,Scienze,6
VOT29466,STU15492,DOC0644,Scienze,6
VOT29467,STU15492,DOC0645,Italiano,9
VOT29468,STU15492,DOC0645,Italiano,6
VOT29469,STU15493,DOC0642,Educazione Fisica,5
VOT29470,STU15493,DOC0642,Educazione Fisica,7
VOT29471,STU15493,DOC0644,Scienze,8
VOT29472,STU15493,DOC0644,Scienze,7
VOT29473,STU15493,DOC0645,Italiano,6
VOT29474,STU15493,DOC0645,Italiano,10
VOT29475,STU15494,DOC0642,Educazione Fisica,8
VOT29476,STU15494,DOC0642,Educazione Fisica,7
VOT29477,STU15494,DOC0644,Scienze,6
VOT29478,STU15494,DOC0644,Scienze,8
VOT29479,STU15494,DOC0645,Italiano,7
VOT29480,STU15494,DOC0645,Italiano,5
VOT29481,STU15495,DOC0641,Storia,8
VOT29482,STU15495,DOC0641,Storia,5
VOT29483,STU15495,DOC0642,Educazione Fisica,5
VOT29484,STU15495,DOC0642,Educazione Fisica,8
VOT29485,STU15496,DOC0641,Storia,7
VOT29486,STU15496,DOC0641,Storia,5
VOT29487,STU15496,DOC0642,Educazione Fisica,5
VOT29488,STU15496,DOC0642,Educazione Fisica,5
VOT29489,STU15497,DOC0641,Storia,7
VOT29490,STU15497,DOC0641,Storia,8
VOT29491,STU15497,DOC0642,Educazione Fisica,6
VOT29492,STU15497,DOC0642,Educazione Fisica,6
VOT29493,STU15498,DOC0641,Storia,6
VOT29494,STU15498,DOC0641,Storia,7
VOT29495,STU15498,DOC0642,Educazione Fisica,6
VOT29496,STU15498,DOC0642,Educazione Fisica,10
VOT29497,STU15499,DOC0641,Storia,7
VOT29498,STU15499,DOC0641,Storia,8
VOT29499,STU15499,DOC0642,Educazione Fisica,9
VOT29500,STU15499,DOC0642,Educazione Fisica,5
VOT29501,STU15500,DOC0641,Storia,6
VOT29502,STU15500,DOC0641,Storia,6
VOT29503,STU15500,DOC0642,Educazione Fisica,5
VOT29504,STU15500,DOC0642,Educazione Fisica,6
VOT29505,STU15501,DOC0641,Storia,7
VOT29506,STU15501,DOC0641,Storia,6
VOT29507,STU15501,DOC0642,Educazione Fisica,8
VOT29508,STU15501,DOC0642,Educazione Fisica,7
VOT29509,STU15502,DOC0641,Storia,5
VOT29510,STU15502,DOC0641,Storia,8
VOT29511,STU15502,DOC0642,Educazione Fisica,6
VOT29512,STU15502,DOC0642,Educazione Fisica,7
VOT29513,STU15503,DOC0641,Storia,6
VOT29514,STU15503,DOC0641,Storia,6
VOT29515,STU15503,DOC0642,Educazione Fisica,3
VOT29516,STU15503,DOC0642,Educazione Fisica,6
VOT29517,STU15504,DOC0641,Storia,6
VOT29518,STU15504,DOC0641,Storia,8
VOT29519,STU15504,DOC0642,Educazione Fisica,8
VOT29520,STU15504,DOC0642,Educazione Fisica,7
VOT29521,STU15505,DOC0641,Storia,8
VOT29522,STU15505,DOC0641,Storia,6
VOT29523,STU15505,DOC0642,Educazione Fisica,4
VOT29524,STU15505,DOC0642,Educazione Fisica,7
VOT29525,STU15506,DOC0641,Storia,6
VOT29526,STU15506,DOC0641,Storia,4
VOT29527,STU15506,DOC0642,Educazione Fisica,6
VOT29528,STU15506,DOC0642,Educazione Fisica,8
VOT29529,STU15507,DOC0641,Storia,8
VOT29530,STU15507,DOC0641,Storia,6
VOT29531,STU15507,DOC0642,Educazione Fisica,7
VOT29532,STU15507,DOC0642,Educazione Fisica,6
VOT29533,STU15508,DOC0650,Italiano,5
VOT29534,STU15508,DOC0650,Italiano,6
VOT29535,STU15509,DOC0650,Italiano,7
VOT29536,STU15509,DOC0650,Italiano,7
VOT29537,STU15510,DOC0650,Italiano,8
VOT29538,STU15510,DOC0650,Italiano,6
VOT29539,STU15511,DOC0650,Italiano,5
VOT29540,STU15511,DOC0650,Italiano,7
VOT29541,STU15512,DOC0650,Italiano,4
VOT29542,STU15512,DOC0650,Italiano,5
VOT29543,STU15513,DOC0650,Italiano,6
VOT29544,STU15513,DOC0650,Italiano,5
VOT29545,STU15514,DOC0650,Italiano,6
VOT29546,STU15514,DOC0650,Italiano,10
VOT29547,STU15515,DOC0650,Italiano,7
VOT29548,STU15515,DOC0650,Italiano,6
VOT29549,STU15516,DOC0650,Italiano,7
VOT29550,STU15516,DOC0650,Italiano,6
